<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
NVL,20170629,52.37,52.37,51.45,51.91,928290
NVL,20170628,52.29,52.37,51.83,52.37,584180
NVL,20170627,52.29,52.29,51.98,52.29,676280
NVL,20170626,52.29,52.44,52.06,52.29,768560
NVL,20170623,51.60,52.29,51.45,52.29,1642110
NVL,20170622,51.45,51.83,51.45,51.60,1452530
NVL,20170621,51.83,51.91,51.38,51.45,1091110
NVL,20170620,52.21,52.21,51.52,51.91,1091890
NVL,20170619,51.91,52.67,51.53,52.21,960650
NVL,20170616,51.15,51.91,50.92,51.91,5000990
NVL,20170615,51.37,51.37,50.84,51.15,400300
NVL,20170614,51.60,51.60,51.14,51.37,464390
NVL,20170613,51.60,51.60,51.37,51.60,866110
NVL,20170612,51.53,51.68,51.38,51.60,1078500
NVL,20170609,52.75,52.75,51.53,51.53,595670
NVL,20170608,53.06,53.06,52.45,52.75,964850
NVL,20170607,52.98,53.21,52.83,53.21,511210
NVL,20170606,52.67,52.98,52.59,52.98,633010
NVL,20170605,52.06,52.67,52.06,52.67,999300
NVL,20170602,51.45,51.91,51.14,51.91,385120
NVL,20170601,51.15,52.07,51.07,51.45,343890
NVL,20170531,50.31,51.15,50.16,51.15,825980
NVL,20170530,51.15,51.15,50.16,50.31,556900
NVL,20170529,51.22,51.53,51.14,51.15,148310
NVL,20170526,51.38,51.53,51.15,51.22,688640
NVL,20170525,51.76,51.76,51.15,51.30,444160
NVL,20170524,52.37,52.37,51.76,51.76,408530
NVL,20170523,52.44,52.44,52.21,52.37,129260
NVL,20170522,51.90,52.51,51.90,52.52,274610
NVL,20170519,51.53,51.99,51.45,51.98,266530
NVL,20170518,51.76,51.84,51.38,51.53,606820
NVL,20170517,51.60,52.06,51.45,51.76,820250
NVL,20170516,51.68,51.84,51.30,51.60,533430
NVL,20170515,52.21,52.29,51.52,51.76,931490
NVL,20170512,52.67,52.75,52.29,52.67,1218300
NVL,20170511,52.67,52.75,52.44,52.75,536880
NVL,20170510,52.37,52.83,52.06,52.67,503660
NVL,20170509,51.98,52.67,51.67,52.37,418830
NVL,20170508,53.05,53.13,51.98,51.98,338780
NVL,20170505,53.13,53.36,52.97,53.05,358060
NVL,20170504,53.51,53.51,52.90,53.05,447240
NVL,20170503,53.97,54.20,53.51,53.51,633660
NVL,20170428,55.34,55.34,53.58,53.97,577350
NVL,20170427,55.65,55.95,54.50,55.34,600290
NVL,20170426,55.73,56.11,55.58,55.57,457960
NVL,20170425,55.72,55.95,55.49,55.73,265790
NVL,20170424,55.57,56.87,55.42,55.80,293990
NVL,20170421,54.13,55.73,54.05,55.34,294460
NVL,20170420,53.59,54.20,53.51,54.05,531930
NVL,20170419,53.21,53.82,53.05,53.59,316870
NVL,20170418,53.29,53.29,52.60,53.13,376040
NVL,20170417,53.44,53.52,53.21,53.21,212430
NVL,20170414,53.90,53.90,53.21,53.44,407240
NVL,20170413,53.97,54.05,53.74,53.82,302580
NVL,20170412,54.05,54.12,53.66,53.97,485270
NVL,20170411,53.82,54.13,53.82,53.97,491060
NVL,20170410,53.82,54.12,53.66,53.82,499710
NVL,20170407,53.74,53.82,53.28,53.74,172000
NVL,20170405,53.97,54.20,53.43,53.74,303140
NVL,20170404,53.05,53.97,53.05,53.74,427440
NVL,20170403,52.82,53.43,52.59,53.05,755190
NVL,20170331,52.52,53.05,52.44,52.82,793980
NVL,20170330,52.29,52.60,52.21,52.44,560350
NVL,20170329,52.29,52.67,52.06,52.29,517550
NVL,20170328,52.75,52.90,52.14,52.29,406850
NVL,20170327,52.67,52.90,52.44,52.75,532530
NVL,20170324,50.99,52.90,50.99,52.67,1446360
NVL,20170323,51.60,51.75,50.68,50.99,563610
NVL,20170322,52.36,52.36,51.60,51.60,637610
NVL,20170321,52.52,52.75,52.29,52.44,690130
NVL,20170320,51.75,53.43,51.75,52.52,1155350
NVL,20170317,54.73,54.96,51.60,51.60,2375730
NVL,20170316,55.72,55.95,55.42,55.42,1000630
NVL,20170315,57.86,58.77,55.80,55.95,938030
NVL,20170314,55.50,57.64,55.42,57.63,845370
NVL,20170313,55.50,55.50,53.44,55.50,3354340
NVL,20170310,51.91,52.44,51.83,51.91,1068090
NVL,20170309,51.91,51.99,51.53,51.91,1011710
NVL,20170308,52.37,52.37,50.77,51.91,1049060
NVL,20170307,52.52,53.44,52.14,52.37,910580
NVL,20170306,52.52,52.68,52.14,52.60,929730
NVL,20170303,52.52,52.67,51.76,52.60,1150650
NVL,20170302,52.52,53.05,52.44,52.52,1299640
NVL,20170301,51.15,52.52,51.15,52.52,1218430
NVL,20170228,50.76,53.05,50.76,51.15,1508740
NVL,20170227,49.70,51.07,49.70,50.76,1041880
NVL,20170224,50.31,50.31,49.24,49.85,1235090
NVL,20170223,50.45,50.84,49.54,50.31,1538930
NVL,20170222,50.46,51.91,50.38,50.53,866880
NVL,20170221,48.48,51.15,48.17,50.38,876160
NVL,20170220,46.56,48.47,46.56,48.17,1026640
NVL,20170217,46.03,46.87,46.03,46.41,1384350
NVL,20170216,45.65,46.26,45.50,46.03,1493510
NVL,20170215,45.19,45.80,45.19,45.42,1404110
NVL,20170214,45.19,45.50,45.19,45.19,1291960
NVL,20170213,44.97,45.42,44.97,45.19,1257830
NVL,20170210,45.04,45.50,44.89,44.89,1606250
NVL,20170209,45.11,45.57,44.88,44.89,1679120
NVL,20170208,45.42,45.80,45.11,45.11,1262530
NVL,20170207,45.58,45.65,45.20,45.42,1226190
NVL,20170206,46.41,46.41,45.73,45.73,1119780
NVL,20170203,46.41,46.49,46.03,46.49,1185700
NVL,20170202,46.34,46.49,46.11,46.49,1363250
NVL,20170125,44.28,46.26,44.28,46.26,1636490
NVL,20170124,44.12,44.43,43.97,44.20,1201640
NVL,20170123,44.43,44.58,44.12,44.12,1087390
NVL,20170120,44.35,44.66,44.20,44.43,975810
NVL,20170119,44.88,45.04,44.27,44.35,1368300
NVL,20170118,44.81,45.04,44.81,44.96,1179580
NVL,20170117,45.11,45.19,44.88,44.89,1127570
NVL,20170116,44.96,45.19,44.81,45.19,1332640
NVL,20170113,44.89,45.04,44.66,45.04,967870
NVL,20170112,45.03,45.11,44.80,44.89,904360
NVL,20170111,44.96,45.12,44.81,45.11,1077670
NVL,20170110,45.19,45.19,44.96,45.04,802560
NVL,20170109,45.11,45.27,44.81,45.27,1110630
NVL,20170106,45.03,45.19,44.88,45.19,787010
NVL,20170105,45.26,45.34,45.03,45.11,637040
NVL,20170104,45.04,45.42,45.04,45.34,1056370
NVL,20170103,45.80,45.80,45.04,45.04,520260
NVL,20161230,45.80,45.88,44.58,45.88,2391160
NVL,20161229,46.18,47.02,44.20,45.88,3217540
NVL,20161228,45.80,45.80,45.80,45.80,7232660
