<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ROS,20170630,66.97,67.12,66.75,67.05,1759310
ROS,20170629,66.59,66.82,66.29,66.67,2069730
ROS,20170628,65.91,66.36,65.91,66.29,2259510
ROS,20170627,65.91,65.98,65.53,65.91,2268010
ROS,20170626,65.15,65.91,64.92,65.53,2286540
ROS,20170623,64.62,65.23,64.62,65.15,1762330
ROS,20170622,66.28,66.28,64.54,64.62,1268970
ROS,20170621,59.39,66.66,59.39,64.39,1600030
ROS,20170620,63.64,68.33,63.64,63.86,4108380
ROS,20170619,68.40,68.40,68.40,68.41,1997890
ROS,20170616,73.49,74.25,73.49,73.48,3762240
ROS,20170615,79.01,79.16,79.01,79.02,2040980
ROS,20170614,91.29,93.94,84.93,84.92,3122850
ROS,20170613,90.91,91.29,87.88,91.29,4825990
ROS,20170612,85.38,85.38,85.30,85.38,1072080
ROS,20170609,79.85,79.92,79.85,79.85,2628420
ROS,20170608,85.83,85.83,85.83,85.83,97490
ROS,20170607,92.05,92.35,92.05,92.27,3857220
ROS,20170606,91.75,92.28,91.67,92.05,3169070
ROS,20170605,89.77,91.74,89.47,91.67,6851770
ROS,20170602,99.32,100.00,93.03,93.56,6449910
ROS,20170601,99.85,100.08,98.48,100.00,4895340
ROS,20170531,98.94,100.07,98.86,100.00,5303740
ROS,20170530,98.48,99.31,98.10,99.24,4733210
ROS,20170529,97.73,98.56,97.35,98.48,5159520
ROS,20170526,96.97,97.80,96.59,97.73,5372130
ROS,20170525,95.53,96.66,95.45,96.59,5253030
ROS,20170524,94.24,95.53,94.24,95.45,6188420
ROS,20170523,101.28,103.78,101.28,101.29,4074780
ROS,20170522,115.91,115.91,108.87,108.86,4552700
ROS,20170519,115.99,117.13,113.72,117.05,9341320
ROS,20170518,118.94,119.09,115.99,119.02,6889590
ROS,20170517,121.44,121.74,119.02,121.67,6699990
ROS,20170516,118.41,121.52,118.26,121.44,9423280
ROS,20170515,119.17,121.37,118.26,121.29,5919840
ROS,20170512,119.70,122.73,118.57,122.73,6069320
ROS,20170511,118.71,121.59,118.49,121.52,9781190
ROS,20170510,119.69,121.51,118.41,121.44,4716680
ROS,20170509,121.29,121.44,118.34,121.36,5295610
ROS,20170508,121.97,121.97,118.26,121.29,9292440
ROS,20170505,120.45,122.42,120.15,122.35,4990660
ROS,20170504,119.85,122.04,119.77,121.97,5271510
ROS,20170503,121.29,121.67,119.02,121.59,7406020
ROS,20170428,121.97,122.80,121.29,122.73,4132570
ROS,20170427,121.21,122.05,119.77,121.97,4728130
ROS,20170426,123.48,123.94,121.29,121.29,7113930
ROS,20170425,123.48,124.31,122.42,124.24,4905490
ROS,20170424,122.12,123.56,122.04,123.48,4891750
ROS,20170421,123.11,123.56,121.29,123.48,8609850
ROS,20170420,121.67,123.18,121.21,123.11,4494390
ROS,20170419,122.05,122.42,120.45,122.35,4374690
ROS,20170418,121.21,122.04,119.77,121.97,7519520
ROS,20170417,130.00,131.89,125.76,125.83,7549060
ROS,20170414,128.86,131.13,128.78,131.06,4523690
ROS,20170413,128.18,130.38,128.10,130.30,7403790
ROS,20170412,129.25,130.38,129.17,130.30,4777120
ROS,20170411,128.19,129.25,128.11,129.17,3175170
ROS,20170410,127.81,128.18,126.37,128.11,6106090
ROS,20170407,127.35,128.34,127.13,128.26,4476390
ROS,20170405,125.99,127.12,125.99,127.05,3276480
ROS,20170404,124.24,125.99,124.17,125.91,4822790
ROS,20170403,125.00,125.99,124.47,125.91,5284980
ROS,20170331,122.95,124.39,122.88,124.32,3406900
ROS,20170330,121.44,122.88,121.37,122.80,3934070
ROS,20170329,119.85,121.36,119.85,121.29,4501470
ROS,20170328,120.38,121.52,120.23,121.44,2848730
ROS,20170327,118.94,120.15,118.71,120.08,4612550
ROS,20170324,117.66,118.64,117.66,118.56,3566000
ROS,20170323,116.75,117.65,116.67,117.58,3461580
ROS,20170322,115.91,116.74,115.68,116.67,3871610
ROS,20170321,114.85,115.75,114.77,115.68,3623560
ROS,20170320,113.64,115.91,113.64,114.77,5890690
ROS,20170317,130.46,131.59,121.29,121.29,3350990
ROS,20170316,127.28,132.58,127.28,130.38,5630310
ROS,20170315,133.25,134.77,132.95,134.70,4080830
ROS,20170314,131.74,133.03,131.29,132.95,4014000
ROS,20170313,129.78,131.37,129.70,131.29,3815330
ROS,20170310,128.18,129.77,128.11,129.70,3768730
ROS,20170309,126.90,128.11,126.52,128.03,4088180
ROS,20170308,124.32,126.59,124.24,126.52,4485740
ROS,20170307,126.59,127.35,125.07,127.27,4151370
ROS,20170306,121.21,123.71,117.27,123.71,4125110
ROS,20170303,114.78,115.76,114.70,115.68,3657580
ROS,20170302,113.94,114.77,113.71,114.70,2965200
ROS,20170301,112.95,113.86,112.80,113.71,3552720
ROS,20170228,112.20,112.88,111.97,112.80,3070460
ROS,20170227,111.22,112.05,111.14,111.97,2794150
ROS,20170224,110.38,111.21,110.30,111.14,3217740
ROS,20170223,109.63,110.38,109.63,110.30,3076690
ROS,20170222,108.94,109.62,108.79,109.55,3026400
ROS,20170221,108.03,108.78,108.03,108.71,2867010
ROS,20170220,107.43,108.03,107.20,107.95,2862130
ROS,20170217,106.51,107.27,106.36,107.20,3018760
ROS,20170216,105.76,106.44,105.61,106.36,2581460
ROS,20170215,105.00,105.68,104.92,105.61,2649600
ROS,20170214,104.55,105.00,104.02,104.92,2625520
ROS,20170213,103.78,104.09,103.41,104.02,2377350
ROS,20170210,102.73,103.41,102.66,103.33,2736470
ROS,20170209,101.82,102.65,101.74,102.58,2348410
ROS,20170208,101.14,101.82,101.14,101.74,1765780
ROS,20170207,100.45,101.13,100.38,101.06,2165770
ROS,20170206,99.70,100.38,99.70,100.30,2155880
ROS,20170203,98.87,99.70,98.87,99.62,1887620
ROS,20170202,98.19,98.87,98.19,98.79,1514630
ROS,20170125,97.35,98.18,97.35,98.11,1812690
ROS,20170124,96.67,97.35,96.67,97.27,1413390
ROS,20170123,95.98,96.66,95.91,96.59,1599570
ROS,20170120,95.16,95.91,95.16,95.83,1728760
ROS,20170119,94.54,95.15,94.47,95.08,2058800
ROS,20170118,93.86,94.47,93.71,94.39,1582950
ROS,20170117,93.10,93.78,93.03,93.71,1567500
ROS,20170116,92.42,93.03,92.27,92.95,2007790
ROS,20170113,91.60,92.35,91.60,92.27,1642010
ROS,20170112,91.06,91.59,90.91,91.52,1604210
ROS,20170111,90.23,90.98,90.15,90.91,1731550
ROS,20170110,89.62,90.23,89.62,90.15,1601430
ROS,20170109,89.62,89.70,89.24,89.62,2374110
ROS,20170106,89.02,89.70,89.02,89.62,1601860
ROS,20170105,88.49,89.02,88.26,88.94,1577030
ROS,20170104,87.96,88.34,87.65,88.26,1881210
ROS,20170103,87.50,87.80,86.97,87.73,1738230
ROS,20161230,86.14,86.97,86.14,86.89,2175860
ROS,20161229,85.68,86.14,85.46,86.06,1598690
ROS,20161228,84.78,85.46,84.70,85.38,1417690
ROS,20161227,84.10,84.78,84.10,84.70,1643780
ROS,20161226,83.48,84.09,83.33,84.02,1655680
ROS,20161223,83.18,83.56,82.88,83.48,2731040
ROS,20161222,82.57,82.95,82.27,82.88,2342000
ROS,20161221,81.82,82.35,81.44,82.27,2687660
ROS,20161220,80.99,81.52,80.91,81.44,2643300
ROS,20161219,79.62,80.91,79.62,80.76,2246680
ROS,20161216,78.79,79.70,78.64,79.62,2259220
ROS,20161215,78.18,79.54,78.03,78.79,2303800
ROS,20161214,75.91,78.48,75.91,78.18,2173540
ROS,20161213,76.52,81.82,76.14,76.36,3068330
ROS,20161212,84.16,84.54,78.41,81.82,3199240
ROS,20161209,84.24,86.13,78.48,84.24,2641770
ROS,20161208,88.56,88.64,82.42,84.24,2242810
ROS,20161207,84.09,89.93,78.64,88.56,2479740
ROS,20161206,90.15,90.23,83.71,84.17,3211160
ROS,20161205,88.64,91.67,87.50,90.00,2547280
ROS,20161202,91.75,94.70,85.31,94.02,4459750
ROS,20161201,92.58,93.18,88.11,91.67,3580890
ROS,20161130,90.15,94.69,90.15,94.70,2147480
ROS,20161129,92.50,95.45,89.54,89.77,3385420
ROS,20161128,90.98,96.21,88.78,96.21,3807880
ROS,20161125,89.47,95.45,83.18,95.45,4141750
ROS,20161124,95.76,95.76,89.09,89.39,2918630
ROS,20161123,92.35,95.83,88.26,95.76,3946760
ROS,20161122,89.47,95.45,89.47,94.85,2410130
ROS,20161121,87.88,93.94,87.42,89.39,2831890
ROS,20161118,90.15,93.94,85.23,93.94,3250440
ROS,20161117,84.25,91.60,84.25,91.59,1934620
ROS,20161116,89.39,90.46,84.55,85.61,2614360
ROS,20161115,88.03,90.91,81.89,90.91,2757830
ROS,20161114,80.30,88.11,79.55,88.03,2731660
ROS,20161111,77.65,82.35,73.49,82.35,2325570
ROS,20161110,73.86,76.97,72.73,76.97,1695570
ROS,20161109,75.91,75.98,70.53,71.97,2175670
ROS,20161108,74.17,77.27,71.29,75.83,1627200
ROS,20161107,69.70,72.95,69.70,72.88,1646560
ROS,20161104,68.94,71.21,66.44,68.18,2209790
ROS,20161103,68.94,71.36,64.85,71.36,1585900
ROS,20161102,65.45,68.86,65.15,68.86,1764690
ROS,20161101,63.64,65.91,60.83,64.39,2116350
ROS,20161031,65.15,67.95,61.36,65.38,1890620
ROS,20161028,60.68,64.09,60.68,64.09,1212810
ROS,20161027,55.30,59.92,52.20,59.92,3125110
ROS,20161026,54.55,56.14,52.50,56.06,1536650
ROS,20161025,51.52,54.70,51.52,54.70,952020
ROS,20161024,49.16,54.54,48.78,51.14,1696690
ROS,20161021,47.73,51.36,45.00,51.36,1120160
ROS,20161020,44.92,48.03,44.92,48.03,870930
ROS,20161019,43.19,44.93,41.67,44.92,1331150
ROS,20161018,43.18,43.18,40.76,42.05,871330
ROS,20161017,40.61,43.41,40.53,43.41,666140
ROS,20161014,37.95,40.60,37.95,40.61,936580
ROS,20161013,39.17,39.25,36.44,37.95,1550830
ROS,20161012,39.09,39.17,38.18,39.17,731430
ROS,20161011,36.59,36.63,36.59,36.63,1084980
ROS,20161010,31.89,34.24,31.66,34.24,1346990
ROS,20161007,33.41,34.85,31.56,33.67,1260330
ROS,20161006,31.59,33.79,29.51,33.79,1059300
ROS,20161005,31.56,31.60,29.93,31.59,1194000
ROS,20161004,29.54,29.54,29.50,29.55,779620
ROS,20161003,27.61,27.61,27.57,27.61,705760
ROS,20160930,25.84,25.84,25.76,25.83,471070
ROS,20160929,22.91,24.16,22.91,24.17,1147630
ROS,20160928,22.62,22.62,22.58,22.61,671210
ROS,20160927,19.77,21.13,19.77,21.14,576120
ROS,20160926,19.70,19.92,18.94,19.77,787390
ROS,20160923,17.50,19.93,17.50,18.94,595290
ROS,20160922,18.64,19.62,18.45,18.64,867480
ROS,20160921,19.62,19.70,18.26,19.62,742590
ROS,20160920,19.62,20.45,18.26,19.62,1371480
ROS,20160919,19.62,19.62,19.58,19.62,805780
ROS,20160916,18.37,18.37,18.34,18.37,672750
ROS,20160915,17.20,17.20,16.59,17.20,1626210
ROS,20160914,16.10,16.10,16.07,16.10,825640
ROS,20160913,15.07,15.07,15.00,15.08,1189770
ROS,20160912,14.09,14.09,14.09,14.09,1015850
ROS,20160909,13.18,13.18,13.18,13.18,1292310
ROS,20160908,12.35,12.35,12.35,12.35,1534310
ROS,20160907,11.59,11.59,11.59,11.59,736700
ROS,20160906,10.83,10.83,10.76,10.83,865900
ROS,20160905,10.16,10.16,10.16,10.15,341000
ROS,20160901,6.37,9.55,6.37,9.55,153000
